Indicator Name,Indicator Code,Country Name,Country Code,Year,Value
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bolivia,BOL,2004,34.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bolivia,BOL,2003,34.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bolivia,BOL,2000,30.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bolivia,BOL,1998,25.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bolivia,BOL,1994,17.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bolivia,BOL,1989,12.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bosnia and Herzegovina,BIH,2012,12.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bosnia and Herzegovina,BIH,2006,11.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bosnia and Herzegovina,BIH,2000,16.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Botswana,BWA,2000,42.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Botswana,BWA,1996,45.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Botswana,BWA,1988,31.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Botswana,BWA,1984,18.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Brazil,BRA,2013,77.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Brazil,BRA,2007,77.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Brazil,BRA,1996,70.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Brazil,BRA,1986,56.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bulgaria,BGR,2007,39.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bulgaria,BGR,2005,36.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bulgaria,BGR,1998,39.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bulgaria,BGR,1995,45.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Bulgaria,BGR,1976,6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2021,32
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2020,27.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2019,30.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2017,24.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2016,24.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2015,20.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2014,18.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2011,15
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2010,15
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2006,14.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,2003,8.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,1999,4.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burkina Faso,BFA,1993,4.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,2017,22.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,2012,30
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,2011,17.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,2010,17.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,2009,19.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,2005,7.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,2002,8.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,2000,10
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Burundi,BDI,1987,1.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cabo Verde,CPV,2018,54.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cabo Verde,CPV,2005,57.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cabo Verde,CPV,1998,46
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cabo Verde,CPV,1989,19
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cambodia,KHM,2014,38.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cambodia,KHM,2011,34.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cambodia,KHM,2010,34.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cambodia,KHM,2006,27.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cambodia,KHM,2005,27.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cambodia,KHM,2000,18.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cambodia,KHM,1998,16.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cambodia,KHM,1995,6.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cameroon,CMR,2018,15.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cameroon,CMR,2014,19.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cameroon,CMR,2011,14.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cameroon,CMR,2006,14
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cameroon,CMR,2004,12.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cameroon,CMR,1998,7.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cameroon,CMR,1991,4.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Canada,CAN,1995,73.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Canada,CAN,1984,70.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Central African Republic,CAF,2019,14.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Central African Republic,CAF,2011,11.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Central African Republic,CAF,2006,10.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Central African Republic,CAF,2000,11.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Central African Republic,CAF,1995,3.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Chad,TCD,2019,6.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Chad,TCD,2015,5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Chad,TCD,2010,4.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Chad,TCD,2004,9.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Chad,TCD,2000,6.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Chad,TCD,1997,1.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Chile,CHL,2016,69.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Chile,CHL,2006,64.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,2017,80.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,2006,84
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,2001,86.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1997,83.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1988,73.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1987,69.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1986,65.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1985,66.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1984,66.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1983,64.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1982,58.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1981,54.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1980,54.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1979,53.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1978,50.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1977,48.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1976,45.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1975,40.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1974,34.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1973,28.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1972,22.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1971,17.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,China,CHN,1970,13.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,2016,75.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,2015,75.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,2010,72.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,2005,68.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,2000,64
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,1995,59.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,1990,54.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,1986,52.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,1980,41
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,1976,30.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Colombia,COL,1969,8.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Comoros,COM,2012,14.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Comoros,COM,2000,21
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Comoros,COM,1996,11.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Dem. Rep.",COD,2018,17.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Dem. Rep.",COD,2014,7.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Dem. Rep.",COD,2010,6.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Dem. Rep.",COD,2007,5.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Dem. Rep.",COD,2001,7.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Dem. Rep.",COD,1991,2.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Dem. Rep.",COD,1983,4.4
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Rep.",COG,2015,18.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Rep.",COG,2012,20
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,"Congo, Rep.",COG,2005,12.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Costa Rica,CRI,2018,70
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Costa Rica,CRI,2015,74.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Costa Rica,CRI,2011,74.7
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Costa Rica,CRI,1999,71
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Costa Rica,CRI,1993,65
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Costa Rica,CRI,1986,58
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Costa Rica,CRI,1981,55.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Costa Rica,CRI,1976,53.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,2020,19.6
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,2018,17.8
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,2017,18.1
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,2016,14.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,2012,12.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,2006,11
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,1999,7.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,1994,4.3
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cote d'Ivoire,CIV,1981,0.5
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cuba,CUB,2019,67.9
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cuba,CUB,2014,72.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cuba,CUB,2011,73.2
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Cuba,CUB,2000,72.1
